num_record,material,name,country,denomination,batch,location,issuer,serial_number,part_number,quantity
NMO5346,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 051 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5347,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 052 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5348,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 053 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5349,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 054 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5350,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 055 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5351,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 056 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5352,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 057 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5353,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 058 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5354,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 059 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5355,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 060 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5356,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 061 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5357,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 062 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5358,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 063 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5359,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 064 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5360,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 065 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5361,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 066 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5362,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 067 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5363,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 068 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5364,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 069 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5365,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 070 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5366,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 071 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5367,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 072 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5368,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 073 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5369,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 074 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5370,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 075 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5371,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 076 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5372,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 077 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5373,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 078 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5374,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 079 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5375,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 080 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5376,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 081 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5377,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 082 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5378,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 083 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5379,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 084 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5380,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 085 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5381,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 086 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5382,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 087 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5383,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 088 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5384,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 089 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
NMO5385,COBRE,MONEDA,COLOMBIA,1 CENTAVO,1960,"Folder: C-029/Pos: 090 (Museo de Arte, Reserva Numismatica, Modulo: 07, Folder: C-029)",REPUBLICA DE COLOMBIA,,1,
